filename,input_string
image_787.png,"Annual Meeting in New York City, January 29 – February 1, 1979"
image_788.png,"Annual Meeting in New York City, January 29 – February 1, 1979"
image_789.png,"Annual Meeting in New York City, January 29 – February 1, 1979"
image_790.png,"March Meeting in Chicago, IL,  March 19 -23, 1979"
image_791.png,"March Meeting in Chicago, IL,  March 19 -23, 1979"
image_792.png,"March Meeting in Chicago, IL,  March 19 -23, 1979"
image_793.png,"March Meeting in Chicago, IL,  March 19 -23, 1979"
image_794.png,"March Meeting in Chicago, IL,  March 19 -23, 1979"
image_795.png,"March Meeting in Chicago, IL,  March 19 -23, 1979"
image_796.png,"March Meeting in Chicago, IL,  March 19 -23, 1979"
image_797.png,"March Meeting in Chicago, IL,  March 19 -23, 1979"
image_798.png,"March Meeting in Chicago, IL,  March 19 -23, 1979"
image_799.png,"March Meeting in Chicago, IL,  March 19 -23, 1979"
image_800.png,"March Meeting in Chicago, IL,  March 19 -23, 1979"
image_801.png,"March Meeting in Chicago, IL,  March 19 -23, 1979"
image_802.png,"March Meeting in Chicago, IL,  March 19 -23, 1979"
image_803.png,"March Meeting in Chicago, IL,  March 19 -23, 1979"
image_804.png,"March Meeting in Chicago, IL,  March 19 -23, 1979"
image_805.png,"March Meeting in Chicago, IL,  March 19 -23, 1979"
image_806.png,"Spring Meeting of the New England Section, April 6-7, 1979"
image_807.png,"Annual Meeting in Washington, DC, April  23 - 24, 1979"
image_808.png,"Annual Meeting in Washington, DC, April  23 - 24, 1979"
image_809.png,"Annual Meeting in Washington, DC, April  23 - 24, 1979"
image_810.png,"Annual Meeting in Washington, DC, April  23 - 24, 1979"
image_811.png,"Annual Meeting in Washington, DC, April  23 - 24, 1979"
image_812.png,"Fall Meeting of the Southeast Section, Chattanooga, TN, November 8-10, 1979"
image_813.png,"Fall Meeting of the Southeast Section, Chattanooga, TN, November 8-10, 1979"
image_814.png,"Annual Meeting in Chicago, IL, January 21 -24, 1980"
image_815.png,"Annual Meeting in Chicago, IL, January 21 -24, 1980"
image_816.png,"Annual Meeting in Chicago, IL, January 21 -24, 1980"
image_817.png,"Annual Meeting in Chicago, IL, January 21 -24, 1980"
image_818.png,"Annual Meeting in Chicago, IL, January 21 -24, 1980"
image_819.png,"Annual Meeting in Chicago, IL, January 21 -24, 1980"
image_820.png,"March Meeting in New York City, March 24 – 28, 1980"
image_821.png,"March Meeting in New York City, March 24 – 28, 1980"
image_822.png,"March Meeting in New York City, March 24 – 28, 1980"
image_823.png,"March Meeting in New York City, March 24 – 28, 1980"
image_824.png,"March Meeting in New York City, March 24 – 28, 1980"
image_825.png,"March Meeting in New York City, March 24 – 28, 1980"
image_826.png,"March Meeting in New York City, March 24 – 28, 1980"
image_827.png,"March Meeting in New York City, March 24 – 28, 1980"
image_828.png,"March Meeting in New York City, March 24 – 28, 1980"
image_829.png,"March Meeting in New York City, March 24 – 28, 1980"
image_830.png,"March Meeting in New York City, March 24 – 28, 1980"
image_831.png,"March Meeting in New York City, March 24 – 28, 1980"
image_832.png,"March Meeting in New York City, March 24 – 28, 1980"
image_833.png,"March Meeting in New York City, March 24 – 28, 1980"
image_834.png,"March Meeting in New York City, March 24 – 28, 1980"
image_835.png,"March Meeting in New York City, March 24 – 28, 1980"
image_836.png,"March Meeting in New York City, March 24 – 28, 1980"
image_837.png,"March Meeting in New York City, March 24 – 28, 1980"
image_838.png,"March Meeting in New York City, March 24 – 28, 1980"
image_839.png,"March Meeting in New York City, March 24 – 28, 1980"
image_840.png,"March Meeting in New York City, March 24 – 28, 1980"
image_841.png,"March Meeting in New York City, March 24 – 28, 1980"
image_842.png,"March Meeting in New York City, March 24 – 28, 1980"
image_843.png,"March Meeting in New York City, March 24 – 28, 1980"
image_844.png,"Spring Meeting in Washington, DC, April 28 – May 1, 1980"
image_845.png,"Spring Meeting in Washington, DC, April 28 – May 1, 1980"
image_846.png,"Spring Meeting in Washington, DC, April 28 – May 1, 1980"
image_847.png,"Spring Meeting in Washington, DC, April 28 – May 1, 1980"
image_848.png,"Spring Meeting in Washington, DC, April 28 – May 1, 1980"
image_849.png,"Meeting of the Division of Fluid Mechanics, Ithaca, NY,  November 23 – 25 1980"
